generateTime,totalInfo,timeZone,type
20210726 14:04:49,"{""allSleepTime"":353,""awakeTime"":0,""daySleepTime"":44,""deepSleepPart"":57,""deepSleepTime"":104,""dreamTime"":24,""fallAsleepTime"":1627202280000,""goBedTime"":1627201722000,""lightSleepTime"":225,""sleepEfficiency"":27,""sleepLatency"":857000,""sleepScore"":72,""snoreFreq"":5,""validData"":90.21,""wakeupCnt"":0,""wakeupTime"":1627223460000}","""	-0500""",9
20210727 22:36:04,"{""allSleepTime"":383,""awakeTime"":22,""daySleepTime"":106,""deepSleepPart"":50,""deepSleepTime"":130,""dreamTime"":26,""fallAsleepTime"":1627279560000,""goBedTime"":1627278505000,""lightSleepTime"":227,""sleepEfficiency"":20,""sleepLatency"":1365000,""sleepScore"":75,""snoreFreq"":1,""validData"":83.57,""wakeupCnt"":1,""wakeupTime"":1627303860000}","""	-0500""",9
20210728 00:26:21,"{""allSleepTime"":524,""awakeTime"":4,""daySleepTime"":36,""deepSleepPart"":61,""deepSleepTime"":166,""dreamTime"":88,""fallAsleepTime"":1627369620000,""goBedTime"":1627363480000,""lightSleepTime"":270,""sleepEfficiency"":7,""sleepLatency"":6401000,""sleepScore"":82,""snoreFreq"":1,""validData"":88.08,""wakeupCnt"":1,""wakeupTime"":1627401300000}","""	-0500""",9
20210728 13:30:39,"{""avgRestingHeartRate"":59,""lastHeartRate"":69,""lastRestHeartRate"":0,""maxHeartRate"":190,""minHeartRate"":43}","""	-0500""",7
20210729 02:12:00,"{""allSleepTime"":376,""awakeTime"":0,""daySleepTime"":66,""deepSleepPart"":63,""deepSleepTime"":132,""dreamTime"":100,""fallAsleepTime"":1627454940000,""goBedTime"":1627454664000,""lightSleepTime"":144,""sleepEfficiency"":38,""sleepLatency"":597000,""sleepScore"":79,""snoreFreq"":1,""validData"":91.08,""wakeupCnt"":0,""wakeupTime"":1627477500000}","""	-0500""",9
20210729 22:31:40,"{""allSleepTime"":533,""awakeTime"":4,""daySleepTime"":78,""deepSleepPart"":55,""deepSleepTime"":148,""dreamTime"":90,""fallAsleepTime"":1627542840000,""goBedTime"":1627540362000,""lightSleepTime"":295,""sleepEfficiency"":14,""sleepLatency"":3176000,""sleepScore"":79,""snoreFreq"":1,""validData"":89.99,""wakeupCnt"":1,""wakeupTime"":1627575060000}","""	-0500""",9
20210731 01:22:30,"{""allSleepTime"":441,""awakeTime"":0,""daySleepTime"":45,""deepSleepPart"":49,""deepSleepTime"":139,""dreamTime"":62,""fallAsleepTime"":1627634340000,""goBedTime"":1627634237000,""lightSleepTime"":240,""sleepEfficiency"":80,""sleepLatency"":107000,""sleepScore"":80,""snoreFreq"":1,""validData"":91.37,""wakeupCnt"":0,""wakeupTime"":1627660800000}","""	-0500""",9
20210731 22:57:10,"{""allSleepTime"":441,""awakeTime"":0,""daySleepTime"":102,""deepSleepPart"":59,""deepSleepTime"":151,""dreamTime"":84,""fallAsleepTime"":1627721700000,""goBedTime"":1627720353000,""lightSleepTime"":206,""sleepEfficiency"":20,""sleepLatency"":1657000,""sleepScore"":83,""snoreFreq"":1,""validData"":90.87,""wakeupCnt"":0,""wakeupTime"":1627748160000}","""	-0500""",9
20210801 17:32:51,"{""allSleepTime"":466,""awakeTime"":10,""daySleepTime"":0,""deepSleepPart"":50,""deepSleepTime"":110,""dreamTime"":104,""fallAsleepTime"":1627809600000,""goBedTime"":1627809384000,""lightSleepTime"":252,""sleepEfficiency"":44,""sleepLatency"":502000,""sleepScore"":82,""snoreFreq"":1,""validData"":82.91,""wakeupCnt"":3,""wakeupTime"":1627838160000}","""	-0500""",9
20210803 08:15:05,"{""avgRestingHeartRate"":68,""lastHeartRate"":95,""lastRestHeartRate"":0,""maxHeartRate"":138,""minHeartRate"":41}","""	-0500""",7
20210804 15:22:30,"{""allSleepTime"":469,""awakeTime"":0,""daySleepTime"":76,""deepSleepPart"":63,""deepSleepTime"":148,""dreamTime"":44,""fallAsleepTime"":1627879800000,""goBedTime"":1627876660000,""lightSleepTime"":277,""sleepEfficiency"":7,""sleepLatency"":5292000,""sleepScore"":83,""snoreFreq"":1,""validData"":87.71,""wakeupCnt"":0,""wakeupTime"":1627907940000}","""	-0500""",9
20210804 15:22:30,"{""allSleepTime"":330,""awakeTime"":1,""daySleepTime"":57,""deepSleepPart"":63,""deepSleepTime"":141,""dreamTime"":38,""fallAsleepTime"":1627977420000,""goBedTime"":1627977225000,""lightSleepTime"":151,""sleepEfficiency"":60,""sleepLatency"":207000,""sleepScore"":77,""snoreFreq"":1,""validData"":91.06,""wakeupCnt"":1,""wakeupTime"":1627997280000}","""	-0500""",9
20210805 01:10:13,"{""allSleepTime"":409,""awakeTime"":0,""daySleepTime"":141,""deepSleepPart"":53,""deepSleepTime"":155,""dreamTime"":62,""fallAsleepTime"":1628061000000,""goBedTime"":1628060928000,""lightSleepTime"":192,""sleepEfficiency"":51,""sleepLatency"":370000,""sleepScore"":80,""snoreFreq"":1,""validData"":92.17,""wakeupCnt"":0,""wakeupTime"":1628085540000}","""	-0500""",9
20210807 05:09:57,"{""avgRestingHeartRate"":65,""lastHeartRate"":69,""lastRestHeartRate"":0,""maxHeartRate"":117,""minHeartRate"":47}","""	-0500""",7
20210808 18:18:32,"{""allSleepTime"":487,""awakeTime"":8,""daySleepTime"":0,""deepSleepPart"":63,""deepSleepTime"":176,""dreamTime"":88,""fallAsleepTime"":1628150940000,""goBedTime"":1628150617000,""lightSleepTime"":223,""sleepEfficiency"":41,""sleepLatency"":646000,""sleepScore"":87,""snoreFreq"":1,""validData"":89.72,""wakeupCnt"":1,""wakeupTime"":1628180640000}","""	-0500""",9
20210808 18:18:34,"{""allSleepTime"":472,""awakeTime"":0,""daySleepTime"":136,""deepSleepPart"":65,""deepSleepTime"":154,""dreamTime"":84,""fallAsleepTime"":1628239080000,""goBedTime"":1628232818000,""lightSleepTime"":234,""sleepEfficiency"":6,""sleepLatency"":6576000,""sleepScore"":85,""snoreFreq"":1,""validData"":88.01,""wakeupCnt"":0,""wakeupTime"":1628267400000}","""	-0500""",9
20210808 18:18:35,"{""allSleepTime"":492,""awakeTime"":0,""daySleepTime"":37,""deepSleepPart"":69,""deepSleepTime"":148,""dreamTime"":84,""fallAsleepTime"":1628327700000,""goBedTime"":1628327082000,""lightSleepTime"":260,""sleepEfficiency"":33,""sleepLatency"":946000,""sleepScore"":87,""snoreFreq"":1,""validData"":91.71,""wakeupCnt"":0,""wakeupTime"":1628357220000}","""	-0500""",9
20210808 22:50:28,"{""allSleepTime"":431,""awakeTime"":7,""daySleepTime"":67,""deepSleepPart"":61,""deepSleepTime"":150,""dreamTime"":66,""fallAsleepTime"":1628414640000,""goBedTime"":1628414312000,""lightSleepTime"":215,""sleepEfficiency"":37,""sleepLatency"":638000,""sleepScore"":82,""snoreFreq"":1,""validData"":85.51,""wakeupCnt"":1,""wakeupTime"":1628440920000}","""	-0500""",9
20210810 08:12:34,"{""avgRestingHeartRate"":67,""lastHeartRate"":85,""lastRestHeartRate"":0,""maxHeartRate"":189,""minHeartRate"":44}","""	-0500""",7
20210810 22:38:46,"{""allSleepTime"":346,""awakeTime"":2,""daySleepTime"":92,""deepSleepPart"":46,""deepSleepTime"":108,""dreamTime"":34,""fallAsleepTime"":1628581080000,""goBedTime"":1628581015000,""lightSleepTime"":204,""sleepEfficiency"":47,""sleepLatency"":347000,""sleepScore"":72,""snoreFreq"":1,""validData"":89.0,""wakeupCnt"":1,""wakeupTime"":1628601960000}","""	-0500""",9
20210811 14:52:17,"{""avgRestingHeartRate"":0,""lastHeartRate"":70,""lastRestHeartRate"":0,""maxHeartRate"":115,""minHeartRate"":56}","""	-0500""",7
20210812 00:33:19,"{""allSleepTime"":397,""awakeTime"":0,""daySleepTime"":109,""deepSleepPart"":66,""deepSleepTime"":176,""dreamTime"":42,""fallAsleepTime"":1628665980000,""goBedTime"":1628664465000,""lightSleepTime"":179,""sleepEfficiency"":17,""sleepLatency"":1862000,""sleepScore"":82,""snoreFreq"":1,""validData"":89.38,""wakeupCnt"":0,""wakeupTime"":1628689800000}","""	-0500""",9
20210812 16:24:53,"{""avgRestingHeartRate"":0,""lastHeartRate"":76,""lastRestHeartRate"":0,""maxHeartRate"":189,""minHeartRate"":44}","""	-0500""",7
20210812 16:24:53,"{""avgRestingHeartRate"":0,""lastHeartRate"":84,""lastRestHeartRate"":0,""maxHeartRate"":116,""minHeartRate"":48}","""	-0500""",7
20210812 19:44:07,"{""allSleepTime"":556,""awakeTime"":6,""daySleepTime"":0,""deepSleepPart"":64,""deepSleepTime"":186,""dreamTime"":29,""fallAsleepTime"":1628757480000,""goBedTime"":1628756252000,""lightSleepTime"":341,""sleepEfficiency"":24,""sleepLatency"":1687000,""sleepScore"":76,""snoreFreq"":6,""validData"":88.04,""wakeupCnt"":1,""wakeupTime"":1628791200000}","""	-0500""",9
20210814 02:18:45,"{""allSleepTime"":576,""awakeTime"":42,""daySleepTime"":0,""deepSleepPart"":59,""deepSleepTime"":175,""dreamTime"":76,""fallAsleepTime"":1628838720000,""goBedTime"":1628838649000,""lightSleepTime"":325,""sleepEfficiency"":72,""sleepLatency"":95000,""sleepScore"":76,""snoreFreq"":1,""validData"":76.38,""wakeupCnt"":3,""wakeupTime"":1628875800000}","""	-0500""",9
20210816 18:04:37,"{""avgRestingHeartRate"":50,""lastHeartRate"":108,""lastRestHeartRate"":0,""maxHeartRate"":110,""minHeartRate"":42}","""	-0500""",7
20210818 20:27:15,"{""allSleepTime"":401,""awakeTime"":0,""daySleepTime"":148,""deepSleepPart"":60,""deepSleepTime"":118,""dreamTime"":68,""fallAsleepTime"":1628927580000,""goBedTime"":1628926958000,""lightSleepTime"":215,""sleepEfficiency"":26,""sleepLatency"":1013000,""sleepScore"":79,""snoreFreq"":1,""validData"":86.57,""wakeupCnt"":0,""wakeupTime"":1628951640000}","""	-0500""",9
20210818 20:27:16,"{""allSleepTime"":461,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":55,""deepSleepTime"":136,""dreamTime"":60,""fallAsleepTime"":1629016860000,""goBedTime"":1629015799000,""lightSleepTime"":265,""sleepEfficiency"":24,""sleepLatency"":1387000,""sleepScore"":81,""snoreFreq"":1,""validData"":87.99,""wakeupCnt"":0,""wakeupTime"":1629044520000}","""	-0500""",9
20210818 20:27:17,"{""allSleepTime"":511,""awakeTime"":5,""daySleepTime"":78,""deepSleepPart"":58,""deepSleepTime"":148,""dreamTime"":103,""fallAsleepTime"":1629094440000,""goBedTime"":1629092089000,""lightSleepTime"":260,""sleepEfficiency"":15,""sleepLatency"":2631000,""sleepScore"":85,""snoreFreq"":1,""validData"":87.65,""wakeupCnt"":1,""wakeupTime"":1629125400000}","""	-0500""",9
20210818 20:27:18,"{""allSleepTime"":485,""awakeTime"":24,""daySleepTime"":58,""deepSleepPart"":56,""deepSleepTime"":138,""dreamTime"":43,""fallAsleepTime"":1629190620000,""goBedTime"":1629189590000,""lightSleepTime"":304,""sleepEfficiency"":22,""sleepLatency"":1525000,""sleepScore"":81,""snoreFreq"":4,""validData"":83.37,""wakeupCnt"":1,""wakeupTime"":1629221160000}","""	-0500""",9
20210819 00:19:09,"{""allSleepTime"":476,""awakeTime"":5,""daySleepTime"":0,""deepSleepPart"":69,""deepSleepTime"":154,""dreamTime"":49,""fallAsleepTime"":1629277620000,""goBedTime"":1629276924000,""lightSleepTime"":273,""sleepEfficiency"":31,""sleepLatency"":953000,""sleepScore"":84,""snoreFreq"":1,""validData"":84.37,""wakeupCnt"":1,""wakeupTime"":1629306480000}","""	-0500""",9
20210820 02:02:19,"{""allSleepTime"":624,""awakeTime"":18,""daySleepTime"":47,""deepSleepPart"":65,""deepSleepTime"":188,""dreamTime"":80,""fallAsleepTime"":1629358560000,""goBedTime"":1629358119000,""lightSleepTime"":356,""sleepEfficiency"":44,""sleepLatency"":718000,""sleepScore"":74,""snoreFreq"":3,""validData"":85.25,""wakeupCnt"":2,""wakeupTime"":1629397080000}","""	-0500""",9
20210820 05:53:09,"{""avgRestingHeartRate"":56,""lastHeartRate"":56,""lastRestHeartRate"":0,""maxHeartRate"":184,""minHeartRate"":42}","""	-0500""",7
20210820 23:18:42,"{""allSleepTime"":484,""awakeTime"":7,""daySleepTime"":26,""deepSleepPart"":65,""deepSleepTime"":146,""dreamTime"":91,""fallAsleepTime"":1629451080000,""goBedTime"":1629450215000,""lightSleepTime"":247,""sleepEfficiency"":27,""sleepLatency"":1201000,""sleepScore"":84,""snoreFreq"":5,""validData"":86.64,""wakeupCnt"":1,""wakeupTime"":1629482340000}","""	-0500""",9
20210822 17:15:15,"{""allSleepTime"":472,""awakeTime"":0,""daySleepTime"":104,""deepSleepPart"":68,""deepSleepTime"":154,""dreamTime"":26,""fallAsleepTime"":1629539040000,""goBedTime"":1629538745000,""lightSleepTime"":292,""sleepEfficiency"":59,""sleepLatency"":311000,""sleepScore"":83,""snoreFreq"":1,""validData"":88.86,""wakeupCnt"":0,""wakeupTime"":1629567360000}","""	-0500""",9
20210823 00:32:15,"{""allSleepTime"":0,""awakeTime"":0,""daySleepTime"":113,""deepSleepPart"":0,""deepSleepTime"":0,""dreamTime"":0,""fallAsleepTime"":0,""goBedTime"":0,""lightSleepTime"":0,""sleepEfficiency"":0,""sleepLatency"":0,""sleepScore"":0,""snoreFreq"":0,""validData"":0.0,""wakeupCnt"":0,""wakeupTime"":0}","""	-0500""",9
20210824 02:17:35,"{""allSleepTime"":533,""awakeTime"":4,""daySleepTime"":86,""deepSleepPart"":48,""deepSleepTime"":124,""dreamTime"":103,""fallAsleepTime"":1629708300000,""goBedTime"":1629704141000,""lightSleepTime"":306,""sleepEfficiency"":9,""sleepLatency"":4940000,""sleepScore"":78,""snoreFreq"":1,""validData"":86.31,""wakeupCnt"":1,""wakeupTime"":1629740520000}","""	-0500""",9
20210824 21:55:42,"{""allSleepTime"":486,""awakeTime"":2,""daySleepTime"":0,""deepSleepPart"":62,""deepSleepTime"":186,""dreamTime"":110,""fallAsleepTime"":1629798840000,""goBedTime"":1629798136000,""lightSleepTime"":190,""sleepEfficiency"":28,""sleepLatency"":1126000,""sleepScore"":87,""snoreFreq"":4,""validData"":86.08,""wakeupCnt"":1,""wakeupTime"":1629828120000}","""	-0500""",9
20210827 00:27:20,"{""allSleepTime"":504,""awakeTime"":0,""daySleepTime"":53,""deepSleepPart"":58,""deepSleepTime"":124,""dreamTime"":110,""fallAsleepTime"":1629887520000,""goBedTime"":1629881286000,""lightSleepTime"":270,""sleepEfficiency"":7,""sleepLatency"":6509000,""sleepScore"":84,""snoreFreq"":8,""validData"":85.64,""wakeupCnt"":0,""wakeupTime"":1629917760000}","""	-0500""",9
20210827 00:27:20,"{""allSleepTime"":448,""awakeTime"":0,""daySleepTime"":72,""deepSleepPart"":62,""deepSleepTime"":120,""dreamTime"":68,""fallAsleepTime"":1629962520000,""goBedTime"":1629958792000,""lightSleepTime"":260,""sleepEfficiency"":9,""sleepLatency"":4021000,""sleepScore"":81,""snoreFreq"":1,""validData"":87.89,""wakeupCnt"":0,""wakeupTime"":1629989400000}","""	-0500""",9
20210828 04:39:29,"{""allSleepTime"":456,""awakeTime"":29,""daySleepTime"":66,""deepSleepPart"":53,""deepSleepTime"":146,""dreamTime"":53,""fallAsleepTime"":1630059480000,""goBedTime"":1630058150000,""lightSleepTime"":257,""sleepEfficiency"":20,""sleepLatency"":1750000,""sleepScore"":80,""snoreFreq"":4,""validData"":86.95,""wakeupCnt"":1,""wakeupTime"":1630088580000}","""	-0500""",9
20210829 01:00:25,"{""allSleepTime"":509,""awakeTime"":5,""daySleepTime"":0,""deepSleepPart"":54,""deepSleepTime"":142,""dreamTime"":95,""fallAsleepTime"":1630145460000,""goBedTime"":1630144944000,""lightSleepTime"":272,""sleepEfficiency"":36,""sleepLatency"":842000,""sleepScore"":83,""snoreFreq"":4,""validData"":88.7,""wakeupCnt"":1,""wakeupTime"":1630176300000}","""	-0500""",9
20210830 03:55:08,"{""allSleepTime"":445,""awakeTime"":1,""daySleepTime"":100,""deepSleepPart"":55,""deepSleepTime"":116,""dreamTime"":55,""fallAsleepTime"":1630228020000,""goBedTime"":1630227352000,""lightSleepTime"":274,""sleepEfficiency"":28,""sleepLatency"":1024000,""sleepScore"":79,""snoreFreq"":1,""validData"":84.43,""wakeupCnt"":1,""wakeupTime"":1630254780000}","""	-0500""",9
20210831 05:07:28,"{""avgRestingHeartRate"":64,""lastHeartRate"":77,""lastRestHeartRate"":0,""maxHeartRate"":121,""minHeartRate"":41}","""	-0500""",7
20210901 13:58:44,"{""avgRestingHeartRate"":66,""lastHeartRate"":70,""lastRestHeartRate"":0,""maxHeartRate"":164,""minHeartRate"":40}","""	-0500""",7
20210901 18:10:39,"{""allSleepTime"":533,""awakeTime"":3,""daySleepTime"":0,""deepSleepPart"":48,""deepSleepTime"":146,""dreamTime"":59,""fallAsleepTime"":1630391640000,""goBedTime"":1630389242000,""lightSleepTime"":328,""sleepEfficiency"":15,""sleepLatency"":2726000,""sleepScore"":76,""snoreFreq"":4,""validData"":88.93,""wakeupCnt"":1,""wakeupTime"":1630423800000}","""	-0500""",9
20210902 02:46:57,"{""allSleepTime"":295,""awakeTime"":0,""daySleepTime"":87,""deepSleepPart"":63,""deepSleepTime"":100,""dreamTime"":40,""fallAsleepTime"":1630486860000,""goBedTime"":1630482159000,""lightSleepTime"":155,""sleepEfficiency"":5,""sleepLatency"":5146000,""sleepScore"":71,""snoreFreq"":1,""validData"":90.73,""wakeupCnt"":0,""wakeupTime"":1630504560000}","""	-0500""",9
20210902 21:39:49,"{""allSleepTime"":332,""awakeTime"":3,""daySleepTime"":118,""deepSleepPart"":61,""deepSleepTime"":98,""dreamTime"":54,""fallAsleepTime"":1630574880000,""goBedTime"":1630568722000,""lightSleepTime"":180,""sleepEfficiency"":4,""sleepLatency"":6677000,""sleepScore"":72,""snoreFreq"":7,""validData"":86.5,""wakeupCnt"":2,""wakeupTime"":1630594980000}","""	-0500""",9
20210904 09:28:41,"{""avgRestingHeartRate"":60,""lastHeartRate"":82,""lastRestHeartRate"":0,""maxHeartRate"":184,""minHeartRate"":42}","""	-0500""",7
20210904 16:24:54,"{""allSleepTime"":379,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":51,""deepSleepTime"":108,""dreamTime"":50,""fallAsleepTime"":1630654500000,""goBedTime"":1630650715000,""lightSleepTime"":221,""sleepEfficiency"":8,""sleepLatency"":4231000,""sleepScore"":74,""snoreFreq"":4,""validData"":91.88,""wakeupCnt"":0,""wakeupTime"":1630677240000}","""	-0500""",9
20210904 19:57:27,"{""avgRestingHeartRate"":63,""lastHeartRate"":90,""lastRestHeartRate"":0,""maxHeartRate"":125,""minHeartRate"":44}","""	-0500""",7
20210905 01:43:49,"{""allSleepTime"":321,""awakeTime"":1,""daySleepTime"":221,""deepSleepPart"":64,""deepSleepTime"":130,""dreamTime"":46,""fallAsleepTime"":1630739940000,""goBedTime"":1630739241000,""lightSleepTime"":145,""sleepEfficiency"":22,""sleepLatency"":1060000,""sleepScore"":76,""snoreFreq"":1,""validData"":88.89,""wakeupCnt"":1,""wakeupTime"":1630759260000}","""	-0500""",9
20210905 21:38:35,"{""allSleepTime"":512,""awakeTime"":8,""daySleepTime"":0,""deepSleepPart"":51,""deepSleepTime"":152,""dreamTime"":84,""fallAsleepTime"":1630833360000,""goBedTime"":1630833111000,""lightSleepTime"":276,""sleepEfficiency"":43,""sleepLatency"":622000,""sleepScore"":83,""snoreFreq"":3,""validData"":87.06,""wakeupCnt"":1,""wakeupTime"":1630864560000}","""	-0500""",9
20210907 13:12:51,"{""avgRestingHeartRate"":60,""lastHeartRate"":64,""lastRestHeartRate"":0,""maxHeartRate"":183,""minHeartRate"":42}","""	-0500""",7
20210908 16:49:21,"{""allSleepTime"":482,""awakeTime"":0,""daySleepTime"":43,""deepSleepPart"":44,""deepSleepTime"":134,""dreamTime"":72,""fallAsleepTime"":1630906680000,""goBedTime"":1630905836000,""lightSleepTime"":276,""sleepEfficiency"":23,""sleepLatency"":1499000,""sleepScore"":81,""snoreFreq"":1,""validData"":89.68,""wakeupCnt"":0,""wakeupTime"":1630935600000}","""	-0500""",9
20210908 16:49:22,"{""allSleepTime"":425,""awakeTime"":4,""daySleepTime"":86,""deepSleepPart"":55,""deepSleepTime"":134,""dreamTime"":54,""fallAsleepTime"":1630997100000,""goBedTime"":1630996855000,""lightSleepTime"":237,""sleepEfficiency"":36,""sleepLatency"":690000,""sleepScore"":79,""snoreFreq"":1,""validData"":88.22,""wakeupCnt"":2,""wakeupTime"":1631022840000}","""	-0500""",9
20210909 22:55:09,"{""allSleepTime"":341,""awakeTime"":0,""daySleepTime"":70,""deepSleepPart"":64,""deepSleepTime"":102,""dreamTime"":40,""fallAsleepTime"":1631089140000,""goBedTime"":1631082764000,""lightSleepTime"":199,""sleepEfficiency"":5,""sleepLatency"":6653000,""sleepScore"":72,""snoreFreq"":7,""validData"":88.51,""wakeupCnt"":0,""wakeupTime"":1631109600000}","""	-0500""",9
20210910 04:23:53,"{""allSleepTime"":431,""awakeTime"":0,""daySleepTime"":69,""deepSleepPart"":48,""deepSleepTime"":122,""dreamTime"":94,""fallAsleepTime"":1631168520000,""goBedTime"":1631168167000,""lightSleepTime"":215,""sleepEfficiency"":39,""sleepLatency"":613000,""sleepScore"":80,""snoreFreq"":1,""validData"":87.94,""wakeupCnt"":0,""wakeupTime"":1631194380000}","""	-0500""",9
20210911 04:32:35,"{""allSleepTime"":384,""awakeTime"":0,""daySleepTime"":67,""deepSleepPart"":58,""deepSleepTime"":105,""dreamTime"":84,""fallAsleepTime"":1631259180000,""goBedTime"":1631259022000,""lightSleepTime"":195,""sleepEfficiency"":66,""sleepLatency"":183000,""sleepScore"":78,""snoreFreq"":1,""validData"":87.18,""wakeupCnt"":0,""wakeupTime"":1631282220000}","""	-0500""",9
20210911 16:09:14,"{""avgRestingHeartRate"":69,""lastHeartRate"":63,""lastRestHeartRate"":0,""maxHeartRate"":185,""minHeartRate"":42}","""	-0500""",7
20210912 04:01:46,"{""allSleepTime"":521,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":54,""deepSleepTime"":164,""dreamTime"":86,""fallAsleepTime"":1631345520000,""goBedTime"":1631345076000,""lightSleepTime"":271,""sleepEfficiency"":22,""sleepLatency"":851000,""sleepScore"":73,""snoreFreq"":1,""validData"":91.41,""wakeupCnt"":0,""wakeupTime"":1631364840000}","""	-0500""",9
20210912 22:57:53,"{""allSleepTime"":476,""awakeTime"":4,""daySleepTime"":75,""deepSleepPart"":63,""deepSleepTime"":158,""dreamTime"":50,""fallAsleepTime"":1631439360000,""goBedTime"":1631439031000,""lightSleepTime"":268,""sleepEfficiency"":41,""sleepLatency"":627000,""sleepScore"":84,""snoreFreq"":1,""validData"":85.96,""wakeupCnt"":1,""wakeupTime"":1631468160000}","""	-0500""",9
20210914 14:19:48,"{""allSleepTime"":424,""awakeTime"":0,""daySleepTime"":0,""deepSleepPart"":64,""deepSleepTime"":132,""dreamTime"":44,""fallAsleepTime"":1631519940000,""goBedTime"":1631519541000,""lightSleepTime"":248,""sleepEfficiency"":26,""sleepLatency"":1035000,""sleepScore"":80,""snoreFreq"":1,""validData"":88.21,""wakeupCnt"":0,""wakeupTime"":1631545380000}","""	-0500""",9
20210914 19:56:11,"{""allSleepTime"":387,""awakeTime"":0,""daySleepTime"":84,""deepSleepPart"":41,""deepSleepTime"":100,""dreamTime"":58,""fallAsleepTime"":1631604420000,""goBedTime"":1631603761000,""lightSleepTime"":229,""sleepEfficiency"":26,""sleepLatency"":1009000,""sleepScore"":74,""snoreFreq"":1,""validData"":86.57,""wakeupCnt"":0,""wakeupTime"":1631627640000}","""	-0500""",9
20210916 22:36:40,"{""allSleepTime"":612,""awakeTime"":20,""daySleepTime"":0,""deepSleepPart"":55,""deepSleepTime"":152,""dreamTime"":82,""fallAsleepTime"":1631780220000,""goBedTime"":1631776359000,""lightSleepTime"":378,""sleepEfficiency"":13,""sleepLatency"":3874000,""sleepScore"":72,""snoreFreq"":1,""validData"":82.41,""wakeupCnt"":1,""wakeupTime"":1631818140000}","""	-0500""",9
